,image_name,width,height,x0,y0,x1,y1
634,00002560.jpg,224,224,21,0,222,223
635,00001041.jpg,224,224,49,29,88,75
636,00002548.jpg,224,224,89,65,169,158
637,00003130.jpg,224,224,97,41,122,71
638,00001727.jpg,224,224,113,40,184,124
639,00001733.jpg,224,224,136,18,183,73
640,00003124.jpg,224,224,55,63,88,101
641,00001055.jpg,224,224,66,29,88,55
642,00001900.jpg,224,224,122,10,194,94
643,00001914.jpg,224,224,58,2,216,187
644,00002010.jpg,224,224,97,56,131,96
645,00001519.jpg,224,224,51,15,117,90
646,00002776.jpg,224,224,139,31,176,75
647,00002776.jpg,224,224,107,94,135,126
648,00002762.jpg,224,224,78,29,165,130
649,00000175.jpg,224,224,115,30,137,56
650,00002004.jpg,224,224,101,39,133,76
651,00001525.jpg,224,224,42,10,135,118
652,00003332.jpg,224,224,103,87,160,153
653,00003454.jpg,224,224,71,21,122,80
654,00001243.jpg,224,224,94,24,137,75
655,00003440.jpg,224,224,93,34,135,84
656,00002986.jpg,224,224,0,38,33,76
657,00002986.jpg,224,224,43,88,88,140
658,00002986.jpg,224,224,156,1,196,46
659,00002986.jpg,224,224,122,54,154,92
660,00002986.jpg,224,224,185,31,221,73
661,00002038.jpg,224,224,73,12,166,121
662,00002038.jpg,224,224,22,60,114,167
663,00003326.jpg,224,224,170,54,194,82
664,00001531.jpg,224,224,23,0,210,217
665,00002979.jpg,224,224,78,45,155,134
666,00000820.jpg,224,224,55,19,82,51
667,00000820.jpg,224,224,147,31,171,60
668,00001280.jpg,224,224,77,12,117,59
669,00003497.jpg,224,224,60,82,130,161
670,00003483.jpg,224,224,72,23,142,106
671,00002945.jpg,224,224,54,28,176,170
672,00002945.jpg,224,224,1,49,104,215
673,00000834.jpg,224,224,49,3,176,152
674,00000015.jpg,224,224,79,35,130,94
675,00002602.jpg,224,224,121,47,169,102
676,00001479.jpg,224,224,99,15,135,59
677,00000767.jpg,224,224,74,27,115,76
678,00000997.jpg,224,224,81,5,126,56
679,00003246.jpg,224,224,103,30,201,146
680,00003246.jpg,224,224,54,26,154,146
681,00001337.jpg,224,224,89,36,163,121
682,00001323.jpg,224,224,78,16,141,90
683,00001445.jpg,224,224,135,4,166,41
684,00000983.jpg,224,224,111,12,145,52
685,00000968.jpg,224,224,125,4,153,36
686,00001492.jpg,224,224,135,58,183,112
687,00001492.jpg,224,224,33,55,76,105
688,00001492.jpg,224,224,85,12,118,52
689,00002825.jpg,224,224,106,33,133,65
690,00000798.jpg,224,224,75,0,142,76
691,00003291.jpg,224,224,133,57,166,95
692,00003291.jpg,224,224,95,82,123,115
693,00003291.jpg,224,224,49,25,82,63
694,00001109.jpg,224,224,87,19,138,79
695,00000571.jpg,224,224,82,96,140,163
696,00002366.jpg,224,224,106,13,144,58
697,00002366.jpg,224,224,164,14,197,53
698,00000565.jpg,224,224,164,67,214,125
699,00000565.jpg,224,224,118,80,165,134
700,00000565.jpg,224,224,95,128,170,214
701,00000565.jpg,224,224,60,110,116,173
702,00000565.jpg,224,224,0,63,73,161
703,00000203.jpg,224,224,98,0,207,128
704,00000203.jpg,224,224,32,27,128,136
705,00000203.jpg,224,224,63,10,173,129
706,00002414.jpg,224,224,93,30,189,142
707,00003044.jpg,224,224,94,41,122,73
708,00001653.jpg,224,224,76,33,145,114
709,00000559.jpg,224,224,102,65,139,108
710,00000559.jpg,224,224,126,47,159,85
711,00000559.jpg,224,224,83,52,110,85
712,00001647.jpg,224,224,112,20,174,92
713,00002428.jpg,224,224,110,0,204,105
714,00001121.jpg,224,224,98,11,142,63
715,00001874.jpg,224,224,80,3,185,124
716,00001860.jpg,224,224,61,9,168,134
717,00001690.jpg,224,224,97,33,147,91
718,00001848.jpg,224,224,82,19,132,77
719,00003087.jpg,224,224,173,61,221,120
720,00002399.jpg,224,224,99,48,201,168
721,00003093.jpg,224,224,41,64,105,140
722,00003093.jpg,224,224,100,88,188,192
723,00003093.jpg,224,224,126,10,223,123
724,00001684.jpg,224,224,42,6,129,108
725,00001685.jpg,224,224,92,41,123,77
726,00003092.jpg,224,224,78,36,119,82
727,00003086.jpg,224,224,139,53,196,119
728,00003086.jpg,224,224,35,69,83,124
729,00003086.jpg,224,224,89,62,142,124
730,00003086.jpg,224,224,168,88,224,155
731,00003086.jpg,224,224,1,89,50,147
732,00001691.jpg,224,224,144,8,207,82
733,00001691.jpg,224,224,32,7,85,69
734,00001861.jpg,224,224,71,15,133,87
735,00003051.jpg,224,224,60,17,152,124
736,00001646.jpg,224,224,84,18,129,70
737,00000558.jpg,224,224,57,111,82,140
738,00000558.jpg,224,224,172,119,195,146
739,00001120.jpg,224,224,46,7,198,188
740,00002429.jpg,224,224,32,7,177,175
741,00001652.jpg,224,224,94,17,119,47
742,00003045.jpg,224,224,124,51,176,110
743,00000564.jpg,224,224,38,44,102,120
744,00000564.jpg,224,224,77,22,150,107
745,00000564.jpg,224,224,123,22,195,106
746,00000564.jpg,224,224,0,36,42,113
747,00000564.jpg,224,224,177,84,223,173
748,00002373.jpg,224,224,102,22,135,61
749,00002415.jpg,224,224,54,0,223,207
750,00001108.jpg,224,224,67,5,116,62
751,00002367.jpg,224,224,25,1,180,173
752,00002830.jpg,224,224,25,60,49,87
753,00002830.jpg,224,224,111,22,136,50
754,00002830.jpg,224,224,95,50,117,75
755,00002830.jpg,224,224,144,87,173,121
756,00002830.jpg,224,224,141,29,164,56
757,00000941.jpg,224,224,78,40,130,100
758,00001487.jpg,224,224,88,18,134,73
759,00000799.jpg,224,224,31,6,85,69
760,00000955.jpg,224,224,48,28,116,107
761,00001493.jpg,224,224,86,15,139,79
762,00003284.jpg,224,224,141,86,190,143
763,00003284.jpg,224,224,65,47,113,103
764,00000969.jpg,224,224,101,28,141,74
765,00000982.jpg,224,224,107,38,131,66
766,00003247.jpg,224,224,92,51,139,106
767,00000996.jpg,224,224,64,22,106,71
768,00000996.jpg,224,224,103,30,141,74
769,00001450.jpg,224,224,75,61,128,121
770,00002617.jpg,224,224,139,68,187,124
771,00002171.jpg,224,224,86,1,211,146
772,00000772.jpg,224,224,45,24,91,77
773,00002165.jpg,224,224,66,0,163,108
774,00002603.jpg,224,224,158,128,185,159
775,00002603.jpg,224,224,88,13,109,37
776,00002603.jpg,224,224,36,142,56,164
777,00001295.jpg,224,224,38,56,64,86
778,00001295.jpg,224,224,6,63,29,90
779,00001295.jpg,224,224,74,44,98,71
780,00001295.jpg,224,224,147,42,174,73
781,00001295.jpg,224,224,106,55,133,87
782,00002944.jpg,224,224,91,45,146,109
783,00003482.jpg,224,224,83,68,126,118
784,00000835.jpg,224,224,138,15,178,61
785,00003496.jpg,224,224,70,18,100,53
786,00002788.jpg,224,224,66,29,139,112
787,00001281.jpg,224,224,61,22,119,90
788,00002978.jpg,224,224,77,10,166,111
789,00000809.jpg,224,224,91,36,137,90
790,00002987.jpg,224,224,90,28,199,152
791,00001530.jpg,224,224,73,0,136,64
792,00003327.jpg,224,224,80,65,107,98
793,00003333.jpg,224,224,71,43,109,88
794,00002993.jpg,224,224,118,48,154,90
795,00000174.jpg,224,224,4,40,91,141
796,00000174.jpg,224,224,132,40,221,143
797,00002763.jpg,224,224,106,31,127,56
798,00002763.jpg,224,224,48,90,70,116
799,00002005.jpg,224,224,91,0,136,41
800,00000612.jpg,224,224,70,68,115,120
801,00000612.jpg,224,224,34,59,81,113
802,00000612.jpg,224,224,115,58,163,115
803,00002011.jpg,224,224,64,20,110,75
804,00002777.jpg,224,224,82,42,156,128
805,00001929.jpg,224,224,47,11,107,81
806,00001097.jpg,224,224,71,22,116,76
807,00001083.jpg,224,224,80,16,182,135
808,00001901.jpg,224,224,100,18,142,67
809,00001732.jpg,224,224,111,26,143,63
810,00002549.jpg,224,224,52,49,99,103
811,00002549.jpg,224,224,119,44,173,107
812,00001040.jpg,224,224,73,21,118,73
813,00001726.jpg,224,224,100,25,164,100
814,00003131.jpg,224,224,106,39,133,71
815,00000362.jpg,224,224,88,16,182,127
816,00000339.jpg,224,224,87,91,119,128
817,00001027.jpg,224,224,31,44,162,193
818,00001741.jpg,224,224,68,1,142,85
819,00001999.jpg,224,224,15,6,179,198
820,00003156.jpg,224,224,105,66,131,97
821,00003156.jpg,224,224,134,56,162,89
822,00003156.jpg,224,224,39,55,71,91
823,00003142.jpg,224,224,53,38,172,177
824,00001755.jpg,224,224,106,23,149,75
825,00001033.jpg,224,224,77,23,128,84
826,00000305.jpg,224,224,103,47,140,90
827,00002512.jpg,224,224,114,11,171,77
828,00001769.jpg,224,224,87,25,134,80
829,00002260.jpg,224,224,3,0,194,211
830,00001782.jpg,224,224,101,26,197,137
831,00001796.jpg,224,224,78,30,212,185
832,00001966.jpg,224,224,85,14,176,120
833,00001972.jpg,224,224,85,5,152,82
834,00003354.jpg,224,224,103,15,141,60
835,00001543.jpg,224,224,53,10,104,69
836,00000885.jpg,224,224,45,20,127,116
837,00001225.jpg,224,224,60,13,110,71
838,00003426.jpg,224,224,168,123,202,163
839,00001231.jpg,224,224,100,46,159,115
840,00001557.jpg,224,224,68,58,138,138
841,00000891.jpg,224,224,36,29,176,191
842,00000661.jpg,224,224,17,21,40,48
843,00000661.jpg,224,224,196,25,219,52
844,00000661.jpg,224,224,60,29,79,52
845,00002076.jpg,224,224,78,10,143,85
846,00003368.jpg,224,224,127,25,154,58
847,00002710.jpg,224,224,129,21,168,66
848,00002710.jpg,224,224,44,87,86,136
849,00002710.jpg,224,224,90,78,133,128
850,00002710.jpg,224,224,31,0,74,45
851,00002710.jpg,224,224,59,5,103,56
852,00001219.jpg,224,224,91,47,124,86
853,00000107.jpg,224,224,86,61,111,90
854,00002704.jpg,224,224,86,0,149,50
855,00002062.jpg,224,224,59,27,189,179
856,00000675.jpg,224,224,56,47,80,74
857,00000675.jpg,224,224,81,36,111,69
858,00000675.jpg,224,224,112,33,141,67
859,00000675.jpg,224,224,120,76,146,106
860,00001580.jpg,224,224,120,37,143,64
861,00003397.jpg,224,224,95,46,145,105
862,00002089.jpg,224,224,122,17,172,76
863,00002937.jpg,224,224,75,31,113,75
864,00002937.jpg,224,224,51,52,74,79
865,00002937.jpg,224,224,179,41,205,71
866,00002923.jpg,224,224,122,90,168,143
867,00002923.jpg,224,224,110,40,159,97
868,00001594.jpg,224,224,85,47,122,89
869,00003220.jpg,224,224,106,55,131,84
870,00000729.jpg,224,224,118,121,155,165
871,00000729.jpg,224,224,54,113,98,165
872,00000729.jpg,224,224,157,144,197,189
873,00000729.jpg,224,224,127,75,170,125
874,00000729.jpg,224,224,89,95,129,141
875,00000729.jpg,224,224,176,113,220,164
876,00000729.jpg,224,224,159,90,198,135
877,00000729.jpg,224,224,18,82,69,141
878,00001351.jpg,224,224,103,44,128,73
879,00002658.jpg,224,224,39,64,83,115
880,00002658.jpg,224,224,128,26,157,58
881,00002880.jpg,224,224,87,52,148,126
882,00001423.jpg,224,224,113,23,141,56
883,00000715.jpg,224,224,119,79,176,147
884,00000715.jpg,224,224,51,66,114,140
885,00000715.jpg,224,224,92,80,151,148
886,00002102.jpg,224,224,112,15,193,111
887,00000067.jpg,224,224,117,27,159,76
888,00001379.jpg,224,224,57,21,105,76
889,00002670.jpg,224,224,84,132,122,176
890,00002670.jpg,224,224,126,130,176,188
891,00002116.jpg,224,224,96,6,141,58
892,00000701.jpg,224,224,77,75,144,153
893,00000701.jpg,224,224,151,98,215,171
894,00000932.jpg,224,224,105,25,145,72
895,00002843.jpg,224,224,63,35,90,66
896,00002843.jpg,224,224,114,40,139,68
897,00001392.jpg,224,224,90,86,136,139
898,00001386.jpg,224,224,40,0,201,179
899,00002857.jpg,224,224,60,70,112,130
900,00002857.jpg,224,224,122,25,184,99
901,00002857.jpg,224,224,73,77,126,140
902,00002857.jpg,224,224,87,84,142,147
903,00002857.jpg,224,224,0,36,52,116
904,00002857.jpg,224,224,136,24,213,119
905,00002857.jpg,224,224,32,42,79,94
906,00000926.jpg,224,224,62,21,102,68
907,00001635.jpg,224,224,91,32,148,98
908,00003036.jpg,224,224,65,33,154,136
909,00001621.jpg,224,224,38,42,62,70
910,00001147.jpg,224,224,55,40,93,83
911,00002466.jpg,224,224,27,26,104,115
912,00002300.jpg,224,224,83,24,153,106
913,00000517.jpg,224,224,0,41,51,104
914,00000517.jpg,224,224,83,85,141,151
915,00001609.jpg,224,224,133,75,169,115
916,00000503.jpg,224,224,112,107,163,166
917,00000503.jpg,224,224,50,71,92,118
918,00000503.jpg,224,224,103,71,144,117
919,00000503.jpg,224,224,54,120,97,170
920,00000503.jpg,224,224,78,54,110,91
921,00000503.jpg,224,224,105,39,133,71
922,00000503.jpg,224,224,151,60,213,134
923,00002314.jpg,224,224,136,53,162,84
924,00002314.jpg,224,224,75,56,101,86
925,00002472.jpg,224,224,61,73,98,116
926,00002472.jpg,224,224,142,68,183,116
927,00000265.jpg,224,224,99,38,174,125
928,00001190.jpg,224,224,46,0,127,91
929,00002499.jpg,224,224,69,0,224,184
930,00001184.jpg,224,224,76,42,117,90
931,00001806.jpg,224,224,63,30,208,200
932,00001807.jpg,224,224,106,34,176,115
933,00001813.jpg,224,224,52,64,159,188
934,00001191.jpg,224,224,94,17,150,83
935,00000502.jpg,224,224,111,51,145,90
936,00000502.jpg,224,224,50,86,91,134
937,00000502.jpg,224,224,45,52,78,89
938,00000502.jpg,224,224,139,96,183,147
939,00000502.jpg,224,224,134,31,167,71
940,00001608.jpg,224,224,126,28,176,86
941,00000516.jpg,224,224,62,38,101,83
942,00000516.jpg,224,224,103,30,168,107
943,00000516.jpg,224,224,81,8,125,60
944,00000516.jpg,224,224,168,58,220,119
945,00000516.jpg,224,224,19,61,70,122
946,00000516.jpg,224,224,32,23,65,61
947,00002301.jpg,224,224,91,36,133,85
948,00001620.jpg,224,224,100,31,175,121
949,00001152.jpg,224,224,93,29,130,72
950,00003023.jpg,224,224,169,87,212,136
951,00003023.jpg,224,224,53,92,95,142
952,00003023.jpg,224,224,166,22,208,71
953,00003023.jpg,224,224,42,6,78,48
954,00003023.jpg,224,224,99,37,147,93
955,00001634.jpg,224,224,91,24,144,86
956,00002856.jpg,224,224,96,64,162,141
957,00000099.jpg,224,224,78,60,118,104
958,00000099.jpg,224,224,137,81,172,121
959,00000099.jpg,224,224,74,20,108,59
960,00001387.jpg,224,224,56,26,111,89
961,00000933.jpg,224,224,76,26,118,76
962,00002842.jpg,224,224,73,8,119,59
963,00002842.jpg,224,224,119,16,160,64
964,00002842.jpg,224,224,32,57,69,101
965,00002842.jpg,224,224,154,39,189,79
966,00002842.jpg,224,224,99,72,134,112
967,00002117.jpg,224,224,95,2,141,56
968,00002117.jpg,224,224,127,14,169,63
969,00002103.jpg,224,224,77,7,139,80
970,00000072.jpg,224,224,131,29,188,96
971,00001344.jpg,224,224,37,39,88,99
972,00001422.jpg,224,224,115,56,161,110
973,00001436.jpg,224,224,86,27,140,92
974,00002659.jpg,224,224,116,118,144,151
975,00001350.jpg,224,224,90,11,118,44
976,00002922.jpg,224,224,118,23,147,57
977,00000853.jpg,224,224,103,19,131,51
978,00001595.jpg,224,224,82,14,137,78
979,00000847.jpg,224,224,84,53,132,107
980,00001581.jpg,224,224,98,31,150,91
981,00002705.jpg,224,224,74,55,166,163
982,00002063.jpg,224,224,95,51,116,76
983,00003369.jpg,224,224,4,34,49,87
984,00003369.jpg,224,224,95,21,139,72
985,00002077.jpg,224,224,75,29,184,155
986,00002711.jpg,224,224,43,21,88,72
987,00002739.jpg,224,224,103,44,137,83
988,00003427.jpg,224,224,49,23,174,168
989,00001556.jpg,224,224,12,0,208,190
990,00000884.jpg,224,224,61,11,88,42
991,00001542.jpg,224,224,166,28,189,55
992,00003433.jpg,224,224,74,38,116,88
993,00001973.jpg,224,224,69,23,118,78
994,00001967.jpg,224,224,122,64,163,112
995,00001797.jpg,224,224,64,24,164,138
996,00000489.jpg,224,224,110,65,146,106
997,00001783.jpg,224,224,99,23,158,92
998,00003194.jpg,224,224,170,16,195,46
999,00001768.jpg,224,224,78,64,143,139
1000,00002275.jpg,224,224,80,24,169,129
1001,00001754.jpg,224,224,86,51,135,108
1002,00003143.jpg,224,224,92,55,152,124
1003,00003143.jpg,224,224,84,114,125,161
1004,00001032.jpg,224,224,79,67,133,129
1005,00001026.jpg,224,224,77,35,124,90
1006,00000338.jpg,224,224,55,54,92,96
1007,00000338.jpg,224,224,119,26,159,71
1008,00000338.jpg,224,224,82,37,119,80
1009,00002249.jpg,224,224,21,19,201,220
1010,00001740.jpg,224,224,54,58,136,153
1011,00003141.jpg,224,224,20,63,65,115
1012,00003141.jpg,224,224,148,122,195,175
1013,00003141.jpg,224,224,50,88,111,159
1014,00003141.jpg,224,224,7,119,69,191
1015,00003141.jpg,224,224,103,80,154,138
1016,00003141.jpg,224,224,174,75,223,133
1017,00003141.jpg,224,224,0,82,31,128
1018,00001756.jpg,224,224,68,0,223,172
1019,00000448.jpg,224,224,181,99,215,137
1020,00000448.jpg,224,224,60,91,86,121
1021,00000448.jpg,224,224,83,62,109,92
1022,00001742.jpg,224,224,92,39,137,91
1023,00003155.jpg,224,224,57,2,180,141
1024,00002263.jpg,224,224,16,88,39,114
1025,00003169.jpg,224,224,102,64,137,106
1026,00000460.jpg,224,224,123,14,168,67
1027,00002511.jpg,224,224,78,47,110,86
1028,00001795.jpg,224,224,0,0,219,224
1029,00003196.jpg,224,224,109,37,193,135
1030,00003196.jpg,224,224,79,42,160,138
1031,00001959.jpg,224,224,82,18,122,64
1032,00001781.jpg,224,224,64,21,167,137
1033,00001971.jpg,224,224,88,3,133,55
1034,00001965.jpg,224,224,81,53,145,127
1035,00001554.jpg,224,224,129,30,190,100
1036,00003343.jpg,224,224,166,133,195,166
1037,00003425.jpg,224,224,85,49,113,82
1038,00000138.jpg,224,224,91,56,134,105
1039,00003431.jpg,224,224,51,94,78,125
1040,00003431.jpg,224,224,101,51,132,88
1041,00003431.jpg,224,224,60,64,86,94
1042,00003431.jpg,224,224,131,68,156,97
1043,00002049.jpg,224,224,84,19,128,70
1044,00003357.jpg,224,224,36,23,81,75
1045,00001540.jpg,224,224,97,45,183,145
1046,00000886.jpg,224,224,79,44,116,86
1047,00001568.jpg,224,224,94,17,156,89
1048,00000110.jpg,224,224,71,17,176,141
1049,00002707.jpg,224,224,84,23,180,134
1050,00002713.jpg,224,224,99,45,149,103
1051,00002713.jpg,224,224,152,26,223,116
1052,00000104.jpg,224,224,78,60,118,104
1053,00000104.jpg,224,224,137,81,172,121
1054,00000104.jpg,224,224,74,20,108,59
1055,00002075.jpg,224,224,97,30,163,106
1056,00001597.jpg,224,224,109,63,153,114
1057,00000851.jpg,224,224,0,15,149,206
1058,00002920.jpg,224,224,42,50,124,146
1059,00002920.jpg,224,224,88,89,155,169
1060,00002934.jpg,224,224,120,15,198,109
1061,00002934.jpg,224,224,70,59,136,136
1062,00002934.jpg,224,224,6,37,80,123
1063,00001583.jpg,224,224,60,15,124,89
1064,00000845.jpg,224,224,66,15,173,142
1065,00003394.jpg,224,224,95,98,152,166
1066,00003394.jpg,224,224,72,73,120,129
1067,00003394.jpg,224,224,43,84,84,132
1068,00003394.jpg,224,224,53,21,92,66
1069,00002908.jpg,224,224,78,24,153,112
1070,00000879.jpg,224,224,73,21,122,78
1071,00001420.jpg,224,224,93,30,137,81
1072,00003237.jpg,224,224,99,94,141,143
1073,00002129.jpg,224,224,100,60,148,116
1074,00002897.jpg,224,224,81,30,144,104
1075,00000058.jpg,224,224,79,51,141,121
1076,00000058.jpg,224,224,57,59,116,126
1077,00001352.jpg,224,224,95,57,136,105
1078,00002883.jpg,224,224,23,42,151,191
1079,00002115.jpg,224,224,127,32,201,119
1080,00000702.jpg,224,224,112,83,145,121
1081,00000702.jpg,224,224,142,84,176,123
1082,00000702.jpg,224,224,78,86,109,122
1083,00000702.jpg,224,224,45,108,84,153
1084,00000702.jpg,224,224,87,59,111,87
1085,00002667.jpg,224,224,95,34,166,116
1086,00002101.jpg,224,224,85,89,119,129
1087,00002101.jpg,224,224,118,49,156,93
1088,00001385.jpg,224,224,128,44,153,72
1089,00002854.jpg,224,224,56,0,195,152
1090,00002698.jpg,224,224,126,27,190,102
1091,00002698.jpg,224,224,57,29,83,59
1092,00001391.jpg,224,224,71,11,94,38
1093,00000931.jpg,224,224,66,21,113,75
1094,00002868.jpg,224,224,82,28,180,144
1095,00001144.jpg,224,224,62,62,133,145
1096,00003035.jpg,224,224,31,60,75,111
1097,00003035.jpg,224,224,80,40,137,107
1098,00003035.jpg,224,224,155,40,203,96
1099,00003035.jpg,224,224,86,115,137,176
1100,00001622.jpg,224,224,100,54,127,85
1101,00000528.jpg,224,224,137,65,180,115
1102,00000528.jpg,224,224,71,50,116,102
1103,00000528.jpg,224,224,33,74,83,131
1104,00000528.jpg,224,224,114,35,155,82
1105,00001636.jpg,224,224,61,14,99,57
1106,00003021.jpg,224,224,13,46,93,139
1107,00002459.jpg,224,224,44,0,216,167
1108,00002471.jpg,224,224,14,4,86,87
1109,00002471.jpg,224,224,118,5,171,67
1110,00001178.jpg,224,224,80,36,147,114
1111,00000266.jpg,224,224,112,42,184,123
1112,00002317.jpg,224,224,73,14,135,85
1113,00003009.jpg,224,224,81,54,116,94
1114,00002303.jpg,224,224,55,33,147,139
1115,00000272.jpg,224,224,83,33,111,66
1116,00001839.jpg,224,224,45,1,146,118
1117,00001193.jpg,224,224,37,33,107,115
1118,00001805.jpg,224,224,93,17,159,94
1119,00001811.jpg,224,224,54,43,113,111
1120,00001810.jpg,224,224,69,5,144,92
1121,00001192.jpg,224,224,108,49,171,122
1122,00001186.jpg,224,224,91,19,134,68
1123,00000298.jpg,224,224,22,51,53,87
1124,00000298.jpg,224,224,59,42,84,72
1125,00001838.jpg,224,224,83,16,132,73
1126,00001179.jpg,224,224,113,16,171,83
1127,00003008.jpg,224,224,28,0,195,75
1128,00003020.jpg,224,224,86,93,137,152
1129,00001637.jpg,224,224,85,65,133,119
1130,00001151.jpg,224,224,80,68,126,123
1131,00001623.jpg,224,224,78,64,126,120
1132,00003034.jpg,224,224,139,97,162,124
1133,00002869.jpg,224,224,74,27,129,89
1134,00001390.jpg,224,224,102,16,154,75
1135,00002841.jpg,224,224,126,42,168,92
1136,00000930.jpg,224,224,42,14,85,64
1137,00000924.jpg,224,224,103,15,149,69
1138,00002855.jpg,224,224,81,18,163,115
1139,00002855.jpg,224,224,129,51,194,126
1140,00001384.jpg,224,224,69,35,133,110
1141,00000717.jpg,224,224,83,32,110,63
1142,00000717.jpg,224,224,128,38,152,65
1143,00000717.jpg,224,224,102,71,135,109
1144,00001409.jpg,224,224,99,48,126,78
1145,00000703.jpg,224,224,89,21,151,93
1146,00000703.jpg,224,224,34,33,86,94
1147,00002114.jpg,224,224,126,15,173,69
1148,00002114.jpg,224,224,50,73,100,129
1149,00002672.jpg,224,224,76,53,122,107
1150,00001353.jpg,224,224,63,15,147,113
1151,00001435.jpg,224,224,32,0,180,156
1152,00003222.jpg,224,224,108,44,145,87
1153,00002128.jpg,224,224,57,27,159,148
1154,00001421.jpg,224,224,109,29,164,94
1155,00001347.jpg,224,224,101,13,135,52
1156,00002896.jpg,224,224,121,52,162,99
1157,00002896.jpg,224,224,56,65,100,116
1158,00002909.jpg,224,224,29,54,78,109
1159,00003395.jpg,224,224,150,40,187,83
1160,00003395.jpg,224,224,180,38,223,90
1161,00003395.jpg,224,224,125,60,152,92
1162,00003395.jpg,224,224,0,30,27,79
1163,00003395.jpg,224,224,49,41,79,75
1164,00003395.jpg,224,224,12,50,45,87
1165,00000844.jpg,224,224,99,8,163,82
1166,00001582.jpg,224,224,0,10,101,135
1167,00001582.jpg,224,224,126,12,224,131
1168,00000850.jpg,224,224,36,59,113,149
1169,00003381.jpg,224,224,84,71,126,120
1170,00002921.jpg,224,224,83,38,110,69
1171,00000105.jpg,224,224,85,19,127,67
1172,00002712.jpg,224,224,127,59,152,87
1173,00002074.jpg,224,224,102,25,169,104
1174,00001569.jpg,224,224,90,20,165,108
1175,00000677.jpg,224,224,67,73,113,127
1176,00000677.jpg,224,224,126,79,177,138
1177,00002060.jpg,224,224,14,38,103,142
1178,00002060.jpg,224,224,120,15,220,132
1179,00002706.jpg,224,224,59,67,106,121
1180,00002706.jpg,224,224,81,28,130,83
1181,00002706.jpg,224,224,18,66,74,132
1182,00002706.jpg,224,224,102,3,152,61
1183,00002706.jpg,224,224,101,103,150,160
1184,00003418.jpg,224,224,91,85,131,132
1185,00003430.jpg,224,224,108,12,134,42
1186,00001541.jpg,224,224,81,8,138,74
1187,00001541.jpg,224,224,86,85,147,155
1188,00002048.jpg,224,224,100,31,148,86
1189,00003342.jpg,224,224,76,74,111,114
1190,00003342.jpg,224,224,125,97,157,135
1191,00000893.jpg,224,224,44,27,88,78
1192,00001555.jpg,224,224,61,18,164,137
1193,00001233.jpg,224,224,75,14,156,107
1194,00003424.jpg,224,224,68,45,102,85
1195,00003424.jpg,224,224,144,1,176,38
1196,00003424.jpg,224,224,24,56,59,96
1197,00003424.jpg,224,224,153,70,181,101
1198,00001964.jpg,224,224,89,19,140,77
1199,00001964.jpg,224,224,54,16,108,77
1200,00001958.jpg,224,224,56,10,152,125
1201,00003197.jpg,224,224,83,31,179,143
1202,00003183.jpg,224,224,135,35,224,151
1203,00003183.jpg,224,224,9,38,116,164
1204,00001794.jpg,224,224,77,9,162,107
1205,00002276.jpg,224,224,61,75,128,153
1206,00003168.jpg,224,224,79,26,115,67
1207,00001019.jpg,224,224,107,15,156,72
1208,00003154.jpg,224,224,114,24,186,108
1209,00001743.jpg,224,224,94,6,172,98
1210,00001025.jpg,224,224,101,16,148,69
1211,00002538.jpg,224,224,57,3,202,168
1212,00001757.jpg,224,224,86,24,131,76
1213,00003140.jpg,224,224,44,5,224,224
1214,00003178.jpg,224,224,166,41,198,78
1215,00003178.jpg,224,224,124,52,151,83
1216,00003178.jpg,224,224,57,76,88,112
1217,00000317.jpg,224,224,102,12,139,55
1218,00000317.jpg,224,224,79,38,115,80
1219,00000303.jpg,224,224,58,82,137,175
1220,00000303.jpg,224,224,118,40,199,136
1221,00002514.jpg,224,224,89,50,125,92
1222,00002272.jpg,224,224,63,53,147,151
1223,00003144.jpg,224,224,12,60,78,137
1224,00001753.jpg,224,224,122,16,149,48
1225,00001035.jpg,224,224,50,0,117,61
1226,00001021.jpg,224,224,68,11,134,86
1227,00001747.jpg,224,224,57,4,128,86
1228,00000459.jpg,224,224,91,91,130,137
1229,00003150.jpg,224,224,144,13,182,58
1230,00003150.jpg,224,224,38,27,75,70
1231,00001974.jpg,224,224,86,26,130,79
1232,00001960.jpg,224,224,113,41,187,126
1233,00001948.jpg,224,224,63,22,125,94
1234,00001790.jpg,224,224,65,25,180,158
1235,00002299.jpg,224,224,49,47,115,124
1236,00003187.jpg,224,224,42,40,81,86
1237,00003187.jpg,224,224,171,77,195,105
1238,00003187.jpg,224,224,112,127,145,164
1239,00003193.jpg,224,224,49,136,76,167
1240,00000115.jpg,224,224,58,43,103,95
1241,00002702.jpg,224,224,72,37,153,129
1242,00002064.jpg,224,224,84,19,128,70
1243,00000667.jpg,224,224,83,83,149,160
1244,00000667.jpg,224,224,133,5,198,82
1245,00000667.jpg,224,224,0,30,69,113
1246,00000667.jpg,224,224,95,19,137,65
1247,00000667.jpg,224,224,108,18,151,67
1248,00000667.jpg,224,224,46,15,109,89
1249,00001237.jpg,224,224,91,19,138,73
1250,00000129.jpg,224,224,97,44,125,77
1251,00000897.jpg,224,224,65,37,158,143
1252,00001551.jpg,224,224,106,20,177,100
1253,00002058.jpg,224,224,155,43,191,85
1254,00002058.jpg,224,224,94,21,135,68
1255,00002058.jpg,224,224,28,45,63,86
1256,00001545.jpg,224,224,93,84,127,123
